datetime,ta_max,ta_min,ta_mean,rh_max,rh_min,rh_mean,rs_mean,wind_speed_10m,et0_pm
2012-05-20,21.4,11.4,16.1,92,30,60,23.61,14.8,4.55
2012-05-21,24.8,10.1,17.3,78,17,45,29.03,18.0,6.28
2012-05-22,31.0,11.2,21.4,69,18,37,26.47,15.2,6.29
2012-05-23,33.2,12.4,24.2,67,14,33,28.63,12.1,6.98
2012-05-24,35.0,14.4,25.9,65,16,33,27.77,14.8,6.88
2012-05-25,29.8,15.9,22.9,64,23,42,28.65,15.9,6.63
2012-05-26,27.2,13.5,20.4,86,33,55,28.54,15.9,6.09
2012-05-27,29.6,13.1,21.1,79,27,49,29.35,14.1,6.49
2012-05-28,30.7,14.1,22.5,77,24,46,29.33,12.7,6.63
2012-05-29,32.0,15.9,23.8,71,24,45,28.7,18.3,6.98
2012-05-30,32.0,16.4,24.2,67,26,45,27.09,13.3,6.56
2012-05-31,30.9,15.3,23.3,88,30,54,29.6,17.4,6.77
2012-06-01,29.2,14.8,21.8,90,31,58,29.04,16.5,6.28
2012-06-02,30.1,15.0,22.3,91,32,60,26.34,14.8,5.77
2012-06-03,32.0,15.4,24.1,91,33,56,28.14,13.3,6.51
2012-06-04,34.0,17.6,25.5,76,27,50,28.24,14.2,6.81
2012-06-05,34.3,18.1,26.1,68,24,44,27.66,13.8,6.78
2012-06-06,36.9,17.3,27.2,80,20,45,27.66,13.5,7.06
2012-06-07,30.7,16.9,23.7,86,32,57,28.17,16.1,6.28
2012-06-08,29.2,16.1,22.4,89,31,58,27.97,16.2,6.18
2012-06-09,30.7,14.2,22.4,82,23,50,29.98,14.6,6.92
2012-06-10,34.5,15.2,24.8,73,15,41,30.01,17.3,7.87
2012-06-11,33.6,16.9,25.1,77,23,48,28.96,17.6,7.39
2012-06-12,30.3,15.7,22.6,84,26,53,29.2,17.3,6.8
2012-06-13,30.3,14.0,22.2,76,22,45,29.54,12.7,6.74
2012-06-14,29.9,14.9,22.5,79,23,48,29.04,13.1,6.55
2012-06-15,30.7,15.6,22.9,86,28,54,29.48,14.2,6.59
2012-06-16,31.9,15.6,23.9,88,27,54,29.14,18.4,6.98
2012-06-17,31.0,16.4,23.7,81,31,53,27.72,16.3,6.54
2012-06-18,30.6,16.4,23.4,83,34,56,29.11,15.0,6.55
2012-06-19,30.4,16.6,23.4,86,31,55,28.71,12.7,6.35
2012-06-20,32.9,15.6,25.0,77,23,43,29.44,14.5,7.0
2012-06-21,33.5,15.8,25.2,73,21,41,29.86,14.4,7.26
2012-06-22,34.6,17.6,25.9,67,25,44,30.01,15.1,7.4
2012-06-23,39.4,17.6,28.7,77,18,43,28.84,15.1,7.79
2012-06-24,43.0,20.7,32.6,57,5,26,24.31,14.3,7.64
2012-06-25,41.6,23.0,33.2,35,9,21,19.63,11.9,6.22
2012-06-26,41.5,23.0,32.5,37,10,22,23.79,21.1,7.46
2012-06-27,40.5,26.0,33.7,35,9,19,18.67,24.2,7.32
2012-06-28,41.7,21.9,32.3,37,7,19,27.82,19.7,8.45
2012-06-29,37.0,19.2,29.1,59,19,36,25.74,14.8,6.89
2012-06-30,33.1,19.0,26.0,71,25,45,26.69,17.6,6.93
2012-07-01,32.0,15.7,23.4,70,22,44,29.5,15.5,7.29
2012-07-02,36.7,16.8,27.1,69,17,38,27.54,12.1,6.84
2012-07-03,40.8,19.6,30.7,56,12,31,24.93,14.0,6.86
2012-07-04,38.6,19.1,29.2,72,16,40,26.51,13.0,6.71
2012-07-05,34.0,18.9,26.6,79,23,47,27.93,13.1,6.84
2012-07-06,36.5,17.2,26.6,81,23,48,28.0,12.6,6.89
2012-07-07,36.7,19.3,28.3,74,22,44,26.56,11.8,6.62
2012-07-08,35.3,21.1,27.8,66,23,45,22.85,11.0,5.6
2012-07-09,35.2,18.8,27.3,75,26,48,27.39,11.1,6.63
2012-07-10,32.0,17.2,25.0,81,29,52,25.22,12.1,5.76
2012-07-11,33.8,19.1,26.0,75,29,50,24.89,11.2,6.22
2012-07-12,38.7,18.4,29.4,80,20,43,24.21,9.2,6.34
2012-07-13,44.2,22.9,32.8,56,6,31,28.12,20.9,7.52
2012-07-14,39.2,19.0,29.7,69,18,40,28.36,17.5,7.85
2012-07-15,40.2,19.4,30.4,75,17,40,27.88,18.9,7.98
2012-07-16,43.3,20.8,32.7,51,6,26,25.4,15.1,6.88
2012-07-17,44.5,24.3,35.0,29,6,16,25.73,12.1,7.55
2012-07-18,43.1,26.2,35.1,24,7,15,25.43,13.9,7.89
2012-07-19,39.1,21.8,31.4,45,9,23,29.42,10.9,7.51
2012-07-20,41.3,19.8,31.8,39,7,19,24.53,15.0,6.95
2012-07-21,42.0,22.8,33.0,32,8,18,24.0,14.7,7.19
2012-07-22,41.4,21.2,32.1,37,8,20,28.94,17.1,8.02
2012-07-23,37.3,20.1,29.1,46,9,27,30.1,15.8,7.76
2012-07-24,36.2,16.8,27.0,72,13,39,28.77,16.1,7.16
2012-07-25,30.9,16.4,23.9,85,23,49,28.07,11.8,6.44
2012-07-26,30.1,16.1,22.9,85,24,52,28.22,13.9,6.37
2012-07-27,29.3,15.5,22.4,84,27,53,27.96,11.5,6.1
2012-07-28,31.0,15.7,23.5,86,28,53,28.45,12.6,6.46
2012-07-29,35.6,16.0,26.6,83,21,46,28.57,10.5,6.66
2012-07-30,38.9,19.7,30.0,60,18,36,26.48,13.2,6.95
2012-07-31,44.5,20.8,33.1,50,4,27,27.67,20.2,7.42
2012-08-01,43.5,21.3,32.7,46,7,28,25.53,16.0,7.38
2012-08-02,43.3,21.2,33.3,51,7,27,24.56,20.4,6.89
2012-08-03,43.5,22.6,33.8,46,7,25,21.05,16.9,6.77
2012-08-04,39.4,21.9,31.4,48,13,30,24.89,17.9,7.32
2012-08-05,33.1,19.9,26.5,57,19,38,27.47,12.9,6.76
2012-08-06,32.4,16.8,24.4,81,22,48,28.23,13.8,6.9
2012-08-07,35.2,17.5,26.0,67,20,42,26.17,10.5,6.18
2012-08-08,37.8,18.4,28.7,63,20,39,24.08,14.6,6.62
2012-08-09,42.7,20.9,32.3,57,6,24,27.51,16.1,8.15
2012-08-10,42.5,23.4,33.3,33,6,18,26.99,15.7,7.94
2012-08-11,42.7,22.5,33.6,39,7,22,25.3,13.1,6.87
2012-08-12,41.4,22.6,32.6,43,7,23,23.48,15.8,6.49
2012-08-13,38.4,20.1,29.8,53,12,31,26.91,8.9,6.63
2012-08-14,36.7,19.2,28.6,51,16,31,25.84,14.8,6.89
2012-08-15,36.5,20.9,28.4,59,18,36,25.81,11.2,6.51
2012-08-16,38.6,18.7,29.1,58,19,37,25.15,16.1,6.84
2012-08-17,36.0,20.3,28.3,57,25,41,25.84,13.8,6.63
2012-08-18,38.2,21.5,29.2,65,14,39,19.59,16.7,5.7
2012-08-19,39.5,23.8,30.9,59,13,33,21.48,10.8,6.09
2012-08-20,42.6,22.1,33.2,51,8,24,24.98,12.2,6.98
2012-08-21,42.7,24.5,34.2,32,7,18,25.14,11.4,7.29
2012-08-22,40.5,23.3,32.4,40,12,25,23.91,12.9,6.24
2012-08-23,38.7,23.0,30.9,57,14,33,22.91,11.1,6.17
2012-08-24,36.8,20.9,29.3,55,16,34,23.13,11.9,6.08
2012-08-25,38.4,18.8,29.6,66,15,34,25.23,12.0,6.73
2012-08-26,39.3,19.4,30.1,57,14,33,24.95,11.6,6.6
2012-08-27,39.4,21.6,30.4,56,14,35,23.47,13.3,5.98
2012-08-28,37.5,20.3,29.4,63,17,37,23.34,12.3,6.25
2012-08-29,37.2,20.0,28.8,65,21,40,24.23,12.6,6.49
2012-08-30,35.8,19.7,27.7,76,21,45,24.25,15.1,6.31
2012-08-31,36.3,18.8,27.8,71,17,40,24.61,11.6,6.13
2012-09-01,39.2,18.1,29.6,63,9,30,25.45,16.8,6.9
2012-09-02,37.7,18.8,29.0,54,13,30,25.36,14.5,6.62
2012-09-03,35.9,17.2,27.4,57,8,30,26.22,12.4,6.51
2012-09-04,32.6,19.1,25.9,56,17,38,25.0,12.5,6.02
2012-09-05,30.4,17.6,23.8,75,22,47,25.33,14.3,5.94
2012-09-06,29.0,15.4,22.4,90,32,58,24.76,11.7,5.2
2012-09-07,32.1,14.6,23.9,90,21,51,25.32,10.8,5.63
2012-09-08,32.4,15.7,24.6,74,19,43,24.83,15.9,5.92
2012-09-09,30.6,16.0,23.5,69,20,42,25.35,12.2,5.83
2012-09-10,29.0,16.3,22.3,83,29,55,24.47,11.7,5.34
2012-09-11,31.2,14.8,23.3,89,31,56,24.5,11.9,5.61
2012-09-12,32.2,16.4,24.5,73,29,51,24.38,11.5,5.55
2012-09-13,33.0,16.2,24.9,87,23,53,24.07,12.9,5.72
2012-09-14,33.9,15.8,25.5,83,20,46,24.13,11.5,5.69
2012-09-15,34.9,16.4,26.5,76,21,42,23.66,11.5,5.63
2012-09-16,34.3,17.1,26.6,76,23,44,22.87,14.0,5.55
2012-09-17,38.4,18.0,28.1,63,14,38,22.94,17.5,6.14
2012-09-18,32.8,19.3,26.1,61,29,44,21.08,17.6,5.44
2012-09-19,30.6,18.9,24.3,77,30,54,22.23,10.7,4.95
2012-09-20,30.4,18.4,23.7,89,36,61,21.16,10.2,4.63
2012-09-21,32.3,16.7,24.5,94,31,61,22.56,10.6,4.79
2012-09-22,37.0,16.3,26.8,82,10,44,21.96,18.7,5.78
2012-09-23,34.5,18.2,26.0,62,16,38,16.38,21.3,4.65
2012-09-24,23.5,19.3,21.5,90,63,75,4.94,14.5,1.56
2012-09-25,29.8,16.1,22.9,98,32,65,21.71,7.7,4.44
2012-09-26,26.1,15.3,21.4,83,47,62,18.69,17.6,4.03
2012-09-27,26.1,15.7,20.3,98,45,73,14.58,22.2,3.32
2012-09-28,19.3,13.7,16.0,99,58,82,15.44,21.6,2.61
2012-09-29,21.4,12.9,17.0,86,49,70,15.32,10.6,2.94
2012-09-30,23.3,13.7,18.1,94,51,74,15.53,10.0,2.99
2012-10-01,25.8,12.3,19.5,96,49,72,21.03,10.9,3.97
2012-10-02,29.6,12.4,21.5,92,35,62,21.61,11.2,4.57
2012-10-03,30.8,12.2,21.6,87,28,58,21.6,11.5,4.61
2012-10-04,25.8,15.1,20.4,91,51,72,16.24,14.0,3.33
2012-10-05,26.9,14.4,20.7,96,44,70,18.4,9.7,3.61
2012-10-06,31.0,14.0,22.6,87,27,57,19.48,6.5,4.06
2012-10-07,33.3,14.8,24.0,84,17,49,20.78,6.9,4.39
2012-10-08,34.5,14.7,24.9,75,17,43,20.51,7.9,4.57
2012-10-09,35.4,15.6,25.3,71,14,42,18.84,12.3,4.61
2012-10-10,33.0,18.4,25.0,59,18,41,16.33,11.0,4.3
2012-10-11,31.7,15.3,23.5,77,21,49,19.07,12.6,4.55
2012-10-12,26.2,16.1,21.0,94,42,67,13.92,10.9,3.12
2012-10-13,25.1,14.7,19.6,87,38,63,16.47,10.4,3.47
2012-10-14,23.4,12.1,18.1,89,42,64,16.58,9.8,3.15
2012-10-15,25.4,13.2,18.9,94,32,62,17.68,14.0,3.86
2012-10-16,30.7,11.6,21.2,79,20,47,19.45,10.0,4.27
2012-10-17,31.5,14.6,22.3,56,16,36,16.33,14.4,4.51
2012-10-18,24.8,12.4,18.4,93,37,68,16.42,24.6,3.58
2012-10-19,17.6,11.4,13.9,93,36,70,12.45,12.5,2.34
2012-10-20,18.3,10.3,13.9,92,41,68,14.75,12.0,2.57
2012-10-21,22.6,7.6,15.5,92,37,63,18.59,10.0,3.36
2012-10-22,26.5,9.3,17.8,82,29,55,18.45,9.3,3.65
2012-10-23,31.1,13.6,21.5,69,25,46,15.9,10.0,4.15
2012-10-24,28.9,13.2,21.1,82,31,55,15.97,16.3,3.8
2012-10-25,25.1,12.9,18.8,85,37,64,14.37,23.0,3.45
2012-10-26,21.7,14.3,17.8,93,52,75,11.84,21.3,2.56
2012-10-27,21.0,14.5,16.9,93,50,77,12.66,15.1,2.43
2012-10-28,21.6,9.9,16.0,99,42,73,15.85,7.0,2.75
2012-10-29,19.1,11.3,15.5,86,67,78,5.79,7.9,1.21
2012-10-30,20.8,13.4,17.2,91,61,79,5.46,17.5,1.5
2012-10-31,21.9,16.1,18.7,99,74,87,5.79,18.7,1.23
2012-11-01,22.2,15.6,18.3,98,73,87,10.85,19.5,1.97
2012-11-02,25.0,13.9,19.3,97,50,78,12.8,11.5,2.5
2012-11-03,27.7,14.1,20.6,92,39,68,14.43,13.5,3.32
2012-11-04,27.7,15.6,21.2,83,40,66,9.53,13.1,2.46
2012-11-05,27.1,16.1,21.1,88,44,69,14.31,9.6,2.93
2012-11-06,26.1,15.6,20.2,86,42,69,12.3,9.2,2.53
2012-11-07,27.6,14.1,19.2,95,34,73,13.54,16.6,2.88
2012-11-08,20.0,14.4,16.7,99,76,89,7.84,12.8,1.45
2012-11-09,16.6,12.9,14.2,99,57,81,8.35,10.5,1.5
2012-11-10,16.5,11.1,13.5,89,56,75,10.8,15.8,1.87
2012-11-11,15.3,6.6,10.9,97,67,89,5.71,17.1,0.96
2012-11-12,14.1,6.2,10.3,97,50,77,10.8,12.6,1.73
2012-11-13,18.3,4.4,11.0,89,45,70,15.84,13.5,2.58
2012-11-14,20.3,4.8,12.3,90,41,67,14.88,7.4,2.48
2012-11-15,19.4,5.3,12.6,91,58,76,15.44,11.6,2.43
2012-11-16,20.6,5.9,13.8,93,55,74,14.62,10.4,2.41
2012-11-17,18.4,10.5,13.8,97,57,82,10.65,20.4,1.84
2012-11-18,15.4,10.0,12.1,99,71,89,8.85,15.5,1.3
2012-11-19,17.1,6.2,11.6,100,54,82,13.75,11.5,2.06
2012-11-20,20.5,5.1,12.4,90,48,74,14.89,11.7,2.41
2012-11-21,19.7,6.3,13.4,95,55,76,13.34,12.0,2.24
2012-11-22,21.4,8.0,14.0,95,40,72,13.73,8.9,2.41
2012-11-23,22.8,6.3,13.8,92,30,68,14.16,5.9,2.43
2012-11-24,21.6,7.8,13.9,88,36,69,9.04,7.6,1.78
2012-11-25,23.7,8.0,14.6,89,29,62,14.07,8.9,2.65
2012-11-26,22.5,10.8,15.1,79,34,61,11.96,11.3,2.54
2012-11-27,14.2,6.9,11.7,95,77,87,7.6,12.0,1.1
2012-11-28,13.5,3.8,9.1,97,54,81,8.87,9.3,1.36
2012-11-29,13.4,6.7,9.9,98,51,79,9.99,9.4,1.55
2012-11-30,13.7,5.5,8.8,98,50,82,8.31,23.1,1.38
2012-12-01,10.5,4.8,7.1,98,79,92,7.3,18.9,0.91
2012-12-02,11.4,2.6,6.4,100,51,79,12.82,9.8,1.7
2012-12-03,13.7,0.8,6.8,87,44,69,14.1,9.4,2.0
2012-12-04,14.8,-0.2,6.6,87,39,69,13.96,11.2,2.06
2012-12-05,15.6,0.8,7.7,86,43,68,13.77,11.6,2.08
2012-12-06,17.2,1.2,8.9,88,46,72,13.5,9.7,2.09
2012-12-07,14.8,3.3,9.3,96,62,81,10.89,9.8,1.63
2012-12-08,16.9,9.5,12.2,98,64,86,9.64,8.7,1.56
2012-12-09,18.2,5.6,11.4,95,51,75,11.1,6.9,1.79
2012-12-10,18.8,4.2,11.1,94,49,74,13.19,7.2,2.07
2012-12-11,18.6,6.6,11.4,92,42,74,9.43,8.9,1.65
2012-12-12,17.8,3.4,10.4,94,31,69,13.13,9.4,2.12
2012-12-13,15.1,4.0,9.0,88,54,76,12.07,6.9,1.75
2012-12-14,17.7,1.8,9.5,94,42,73,13.09,9.4,2.04
2012-12-15,18.3,3.4,10.4,94,50,76,13.0,7.8,2.02
2012-12-16,19.8,3.4,10.9,96,49,78,13.16,10.7,2.16
2012-12-17,20.0,3.6,11.1,96,49,78,12.43,9.3,2.1
2012-12-18,22.0,3.7,11.9,94,36,72,13.0,5.2,2.16
2012-12-19,22.0,4.0,11.8,91,28,68,13.23,6.1,2.25
2012-12-20,21.3,5.1,12.3,85,33,67,13.0,7.3,2.13
2012-12-21,22.3,4.8,12.3,87,30,64,12.56,8.8,2.38
2012-12-22,24.0,5.3,13.3,86,29,64,13.2,6.2,2.3
2012-12-23,24.9,6.7,14.1,80,25,56,13.37,8.0,2.56
2012-12-24,25.0,6.9,14.6,70,21,46,13.23,9.2,2.61
2012-12-25,14.0,6.5,10.6,94,72,81,5.35,11.1,0.91
2012-12-26,14.4,8.2,10.7,98,49,77,10.64,15.1,1.73
2012-12-27,17.7,2.6,9.6,94,40,70,13.5,10.6,2.22
2012-12-28,19.6,2.9,10.4,82,32,61,13.63,7.8,2.25
2012-12-29,18.7,1.7,9.9,88,20,57,13.88,6.6,2.32
2012-12-30,17.5,0.7,8.6,88,33,63,13.59,12.4,2.34
2012-12-31,16.5,2.3,9.1,95,43,68,12.55,8.7,1.91
2013-01-01,16.5,2.3,10.2,94,39,65,12.21,7.8,1.97
2013-01-02,17.2,2.8,9.5,91,42,69,13.24,11.2,2.19
2013-01-03,19.0,2.3,9.9,92,33,65,13.33,10.2,2.39
2013-01-04,19.4,5.3,11.2,72,31,52,13.55,13.3,2.65
2013-01-05,18.2,2.9,10.1,87,28,59,13.7,12.2,2.48
2013-01-06,18.1,2.0,9.6,87,29,59,13.89,9.8,2.4
2013-01-07,19.0,0.9,9.5,88,29,60,14.07,5.5,2.23
2013-01-08,19.2,0.0,9.1,90,25,61,14.3,5.9,2.32
2013-01-09,20.8,2.1,10.3,75,19,51,13.02,6.1,2.2
2013-01-10,20.2,2.7,10.4,69,19,48,13.13,5.6,2.2
2013-01-11,20.0,2.2,10.1,73,15,46,13.55,6.9,2.26
2013-01-12,19.6,-0.0,9.8,70,17,43,14.6,6.9,2.52
2013-01-13,16.6,1.2,9.0,81,31,58,13.11,11.9,2.24
2013-01-14,14.3,6.1,9.5,95,38,70,12.57,12.4,2.03
2013-01-15,17.0,0.3,8.0,86,21,55,14.82,10.3,2.53
2013-01-16,18.7,0.2,9.1,66,17,44,14.91,8.4,2.5
2013-01-17,17.2,0.9,9.2,75,29,52,14.41,11.6,2.6
2013-01-18,20.5,2.9,11.2,88,32,61,14.26,8.9,2.44
2013-01-19,16.6,7.5,10.5,97,49,86,6.6,35.3,1.27
2013-01-20,14.6,5.7,9.8,99,50,78,12.98,14.6,1.86
2013-01-21,16.9,2.9,10.1,95,55,78,11.45,11.6,1.84
2013-01-22,11.9,7.7,9.8,99,58,83,7.79,10.1,1.19
2013-01-23,14.4,2.6,8.4,91,46,71,12.0,11.8,1.93
2013-01-24,15.9,0.8,8.4,92,41,70,15.25,7.1,2.23
2013-01-25,14.4,5.5,9.9,87,58,77,4.69,7.6,0.94
2013-01-26,18.1,6.5,12.5,99,56,80,14.74,14.0,2.29
2013-01-27,19.2,4.2,11.2,95,48,77,14.8,9.5,2.39
2013-01-28,20.3,4.4,11.8,98,42,71,15.44,14.2,2.64
2013-01-29,23.9,4.3,13.1,86,27,58,16.3,8.1,2.89
2013-01-30,23.7,5.3,13.5,80,28,59,16.28,8.0,3.0
2013-01-31,24.2,5.2,13.8,83,28,59,16.5,8.0,3.0
2013-02-01,24.5,4.7,13.8,84,23,57,16.74,10.2,3.04
2013-02-02,19.1,4.6,11.6,79,29,56,16.65,12.1,3.0
2013-02-03,17.7,6.7,11.3,91,27,61,17.01,19.1,3.1
2013-02-04,21.7,2.9,11.9,76,23,51,17.07,12.3,3.19
2013-02-05,19.9,4.3,11.8,77,20,51,17.32,14.8,3.24
2013-02-06,18.8,3.6,10.8,88,30,58,16.53,12.6,2.95
2013-02-07,17.9,4.8,10.3,86,28,58,16.35,14.7,3.02
2013-02-08,18.5,1.4,10.0,87,26,55,17.42,12.2,3.17
2013-02-09,18.5,0.8,9.7,83,18,47,18.33,17.7,3.66
2013-02-10,21.4,2.0,11.2,63,18,41,18.3,13.4,3.61
2013-02-11,17.3,2.8,10.1,83,27,56,18.04,13.2,3.02
2013-02-12,17.3,7.3,11.3,96,33,68,16.71,15.7,2.87
2013-02-13,20.2,5.4,12.0,92,25,58,18.36,16.6,3.56
2013-02-14,24.1,3.7,13.6,81,16,48,18.86,8.7,3.56
2013-02-15,24.2,5.6,14.6,60,13,36,18.69,9.8,3.81
2013-02-16,23.7,5.5,14.5,53,12,32,19.05,5.9,3.63
2013-02-17,21.6,5.9,13.8,49,16,32,12.91,17.3,3.59
2013-02-18,20.2,6.9,13.1,57,17,40,8.76,15.5,2.57
2013-02-19,13.3,7.4,10.1,97,54,75,10.24,18.7,1.56
2013-02-20,13.1,3.9,8.6,97,56,80,14.72,8.9,2.03
2013-02-21,19.1,2.8,10.7,90,43,68,18.37,7.9,3.03
2013-02-22,18.8,5.4,12.0,96,42,74,17.66,18.8,3.1
2013-02-23,15.2,9.1,11.6,98,46,75,12.88,14.7,2.15
2013-02-24,18.2,6.5,11.5,93,34,67,19.11,13.1,3.24
2013-02-25,20.4,2.3,11.0,89,26,58,20.5,13.6,3.75
2013-02-26,23.1,3.9,13.5,83,23,51,19.11,8.8,3.52
2013-02-27,18.2,8.7,13.2,80,45,62,17.29,15.8,2.98
2013-02-28,13.7,6.9,10.1,98,39,69,16.47,12.1,2.58
2013-03-01,18.9,3.3,10.9,86,23,53,20.15,15.1,3.72
2013-03-02,19.2,6.4,12.4,79,25,53,12.47,16.8,2.72
2013-03-03,20.6,6.8,13.6,92,42,68,17.55,13.8,3.1
2013-03-04,18.6,10.0,13.6,97,46,75,14.28,21.1,2.54
2013-03-05,17.4,6.4,12.6,99,44,73,15.92,32.4,3.02
2013-03-06,20.3,9.9,14.6,91,55,70,13.74,30.9,2.77
2013-03-07,23.0,8.1,15.4,91,47,71,21.07,17.1,3.83
2013-03-08,22.3,9.7,15.7,97,47,77,18.15,18.0,3.37
2013-03-09,20.1,12.5,15.5,100,43,76,17.55,19.8,3.25
2013-03-10,17.1,10.1,13.1,99,45,74,14.58,15.2,2.63
2013-03-11,18.2,7.7,12.9,95,38,68,22.09,9.1,3.54
2013-03-12,20.5,4.3,12.8,94,37,66,17.56,18.8,3.37
2013-03-13,15.4,11.9,13.2,98,80,87,7.58,19.7,1.29
2013-03-14,18.2,8.1,12.5,98,45,75,19.45,15.6,3.16
2013-03-15,23.6,7.8,15.4,87,34,62,20.63,9.2,3.8
2013-03-16,28.7,11.6,18.9,87,23,55,16.88,10.0,3.95
2013-03-17,22.7,12.2,17.4,79,28,44,21.22,21.7,5.04
2013-03-18,21.9,11.0,16.1,89,41,67,21.54,11.4,3.91
2013-03-19,21.4,12.2,15.8,98,40,73,17.8,26.6,3.53
2013-03-20,20.7,10.7,14.7,99,39,72,19.41,15.5,3.47
2013-03-21,26.5,6.5,16.4,87,29,60,24.13,17.4,4.87
2013-03-22,20.1,10.1,14.5,98,36,71,20.52,16.5,3.64
2013-03-23,15.9,8.5,11.8,95,41,77,13.88,30.7,2.35
2013-03-24,17.2,4.0,11.1,96,40,69,21.78,10.5,3.47
2013-03-25,21.5,4.8,13.4,95,34,62,24.46,9.7,4.24
2013-03-26,23.6,5.8,14.7,96,27,61,24.54,20.9,4.73
2013-03-27,20.0,6.1,13.7,93,43,68,15.75,17.6,3.2
2013-03-28,22.3,10.5,15.5,93,34,65,22.1,15.0,3.96
2013-03-29,27.1,6.9,17.3,90,22,55,21.05,6.9,4.04
2013-03-30,27.7,8.0,18.6,88,19,53,25.08,10.5,5.1
2013-03-31,26.7,9.4,17.9,86,18,54,22.89,16.7,5.05
2013-04-01,20.9,10.3,15.2,96,40,71,15.97,18.1,3.21
2013-04-02,24.3,9.4,16.1,98,25,65,25.11,11.5,4.66
2013-04-03,18.3,7.3,13.4,87,38,62,17.34,27.7,3.51
2013-04-04,17.1,8.4,12.2,87,35,60,20.57,30.4,3.89
2013-04-05,14.7,8.4,10.8,94,65,81,12.6,25.6,1.96
2013-04-06,18.0,2.8,10.9,99,38,69,26.52,15.8,4.09
2013-04-07,21.8,4.1,13.6,92,36,63,26.55,13.2,4.62
2013-04-08,23.1,6.0,15.3,86,37,60,26.59,12.6,4.78
2013-04-09,23.7,7.8,16.4,92,36,63,24.93,11.5,4.6
2013-04-10,26.9,6.6,17.9,97,24,58,26.64,10.1,5.14
2013-04-11,27.1,8.9,18.8,91,33,60,25.46,12.1,5.13
2013-04-12,25.8,9.7,18.1,99,37,69,24.26,10.8,4.65
2013-04-13,27.0,10.6,18.9,97,41,69,25.21,11.3,4.78
2013-04-14,26.6,11.2,19.4,91,44,69,26.51,11.8,4.96
2013-04-15,30.3,12.0,21.5,96,30,63,26.19,13.2,5.59
2013-04-16,33.2,12.2,22.8,94,18,54,25.47,12.2,5.62
2013-04-17,35.4,13.5,24.2,76,13,44,25.17,8.8,5.73
2013-04-18,34.3,14.9,25.0,63,10,33,26.18,19.5,7.25
2013-04-19,34.3,13.3,24.6,60,9,30,26.52,14.8,7.12
2013-04-20,34.1,14.3,24.8,50,11,27,26.47,13.2,6.74
2013-04-21,33.4,14.1,24.2,44,12,26,24.93,18.8,6.2
2013-04-22,28.7,15.8,21.9,48,11,30,28.17,16.4,6.6
2013-04-23,26.6,10.6,19.1,83,19,45,28.27,12.8,5.79
2013-04-24,28.4,11.3,20.3,58,19,38,26.7,16.1,6.17
2013-04-25,27.6,11.7,20.1,69,13,38,28.86,15.6,6.49
2013-04-26,26.0,10.3,19.0,77,21,45,28.9,12.8,5.86
2013-04-27,24.0,10.3,17.5,91,27,58,27.8,15.3,5.43
2013-04-28,18.5,9.6,13.4,94,32,62,21.37,16.3,3.94
2013-04-29,18.2,6.4,12.3,72,19,42,29.98,12.5,5.23
2013-04-30,20.1,7.0,13.3,84,26,51,29.3,11.4,5.03
2013-05-01,21.8,8.9,15.0,72,27,49,28.6,12.8,5.12
2013-05-02,21.2,10.4,15.0,80,27,55,20.16,14.8,3.98
2013-05-03,20.2,11.3,15.7,81,39,58,15.13,11.8,3.24
2013-05-04,26.0,8.1,18.0,91,24,53,28.5,11.6,5.42
2013-05-05,28.7,10.1,20.6,84,22,45,26.12,13.6,5.56
2013-05-06,32.9,10.8,23.1,80,14,38,29.03,11.5,6.58
2013-05-07,36.2,15.8,26.3,48,8,26,28.81,19.3,8.08
2013-05-08,36.2,15.2,26.5,47,8,24,27.31,16.6,7.28
2013-05-09,36.4,14.9,26.5,57,8,28,28.49,14.7,7.19
2013-05-10,36.1,14.8,26.5,59,8,26,29.14,13.6,7.34
2013-05-11,35.0,14.3,25.7,55,11,28,27.59,14.6,6.98
2013-05-12,33.9,15.3,25.5,66,14,37,25.54,13.1,6.26
2013-05-13,34.3,15.4,25.5,64,13,36,23.22,16.9,5.98
2013-05-14,25.2,15.4,20.2,86,33,58,20.79,16.5,4.7
2013-05-15,21.8,12.8,16.4,89,36,65,18.92,16.2,3.9
2013-05-16,18.5,10.5,14.0,93,34,63,18.68,12.9,3.39
2013-05-17,20.7,8.6,14.2,85,32,60,25.83,15.5,4.7
2013-05-18,18.0,10.6,13.7,97,43,72,16.82,10.4,3.01
2013-05-19,22.0,7.1,14.8,90,28,56,30.05,13.8,5.51
2013-05-20,21.2,7.2,14.7,90,29,56,29.21,16.3,5.36
2013-05-21,19.9,9.0,14.2,97,27,60,26.75,12.8,4.75
2013-05-22,23.7,6.5,16.0,81,19,45,30.55,12.8,5.82
2013-05-23,26.6,7.4,18.3,82,19,45,30.44,13.2,6.23
2013-05-24,26.1,11.3,19.0,82,27,53,29.47,12.9,5.89
2013-05-25,27.1,10.0,19.3,88,25,53,30.28,12.6,6.08
2013-05-26,25.4,11.4,18.4,86,30,56,30.0,12.4,5.86
2013-05-27,24.4,11.1,17.2,85,26,55,27.24,13.3,5.45
2013-05-28,23.5,10.0,16.9,81,24,51,29.27,13.1,5.68
2013-05-29,25.7,9.5,17.8,88,28,54,29.65,13.4,5.96
2013-05-30,25.8,11.3,18.3,81,25,53,29.82,15.3,6.12
